age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
44.9,4649.0,774.0,0,0,2969.56,700.0,complier
44.1,13243.0,227.0,0,0,5632.7,700.0,complier
55.6,10291.0,5.0,0,0,4763.29,200.0,never-taker
46.1,2659.0,33.0,1,0,1874.42,200.0,never-taker
38.9,1051.0,530.0,1,1,1793.19,700.0,complier
40.0,1080.0,68.0,1,0,790.43,200.0,never-taker
42.4,4761.0,231.0,1,0,2782.37,200.0,never-taker
42.1,1998.0,411.0,1,1,2384.2799999999997,699.9999999999998,complier
45.4,1328.0,138.0,0,0,944.28,200.0,never-taker
43.7,4459.0,53.0,1,0,2625.02,200.0,never-taker
43.3,5506.0,92.0,1,0,2718.73,200.0,never-taker
36.8,5864.0,92.0,1,0,2838.94,200.0,never-taker
46.1,5861.0,255.0,0,0,2715.34,200.0,never-taker
50.2,1775.0,148.0,1,0,1067.66,200.0,never-taker
38.8,8563.0,422.0,0,0,3777.36,700.0000000000005,complier
38.8,4246.0,13.0,1,0,1858.51,200.00000000000023,never-taker
48.5,1077.0,241.0,0,0,1683.65,200.0,never-taker
40.1,1888.0,40.0,0,0,1021.87,199.9999999999999,never-taker
39.4,1904.0,212.0,0,0,1048.17,700.0,complier
46.0,4015.0,394.0,0,0,2579.79,700.0,complier
44.0,7399.0,541.0,0,0,3038.29,700.0,complier
41.0,3740.0,189.0,1,1,2245.42,700.0,complier
52.4,790.0,387.0,1,0,1205.35,200.0,never-taker
41.2,11319.0,130.0,1,0,4938.47,200.0,never-taker
41.6,724.0,476.0,1,1,1173.59,700.0,complier
38.0,2499.0,304.0,0,0,1278.46,700.0,complier
38.4,3315.0,139.0,0,0,1817.09,200.0,never-taker
44.7,6973.0,30.0,0,0,3625.15,200.0,never-taker
37.0,2011.0,375.0,0,0,1956.63,700.0,complier
40.1,1266.0,625.0,0,0,1434.68,700.0000000000002,complier
41.2,2876.0,471.0,1,1,3093.72,700.0,complier
45.7,6383.0,503.0,0,0,3096.98,700.0,complier
49.5,2092.0,105.0,0,0,1190.47,200.0,never-taker
44.7,4540.0,167.0,1,0,2763.28,200.0,never-taker
43.2,9835.0,8.0,1,0,3773.49,200.0,never-taker
44.4,5620.0,299.0,1,1,3109.34,700.0,complier
48.1,2842.0,190.0,1,0,1423.39,200.0,never-taker
40.8,3837.0,90.0,1,0,2117.36,200.0,never-taker
42.9,4684.0,248.0,1,1,3075.87,700.0,complier
45.7,1043.0,140.0,1,0,838.81,200.0,never-taker
47.2,16276.0,73.0,0,0,6875.94,200.0,never-taker
40.0,2535.0,42.0,1,0,1483.53,200.0,never-taker
46.0,3965.0,313.0,0,0,1815.6,700.0,complier
40.5,5711.0,190.0,0,0,2515.42,700.0,complier
43.4,755.0,629.0,0,0,354.48,700.0,complier
44.5,2093.0,232.0,0,0,1688.1,200.0,never-taker
44.9,1066.0,258.0,0,0,951.03,700.0,complier
40.1,15070.0,146.0,0,0,6786.4,200.0,never-taker
34.3,3968.0,74.0,0,0,1884.93,200.00000000000023,never-taker
39.0,1735.0,171.0,0,0,1530.62,200.0,never-taker
44.1,4499.0,356.0,0,0,2759.7,700.0,complier
47.5,3321.0,688.0,1,1,2308.44,700.0,complier
44.7,4532.0,149.0,1,0,2383.2,200.0,never-taker
39.6,1529.0,355.0,1,1,1576.74,700.0,complier
45.9,13160.0,122.0,1,0,5624.6,200.0,never-taker
49.2,3667.0,325.0,0,0,2054.77,700.0,complier
34.9,2086.0,381.0,0,0,1339.22,700.0,complier
39.2,2118.0,619.0,0,0,1580.92,700.0,complier
40.3,4465.0,105.0,0,0,2471.57,200.0,never-taker
43.3,10233.0,78.0,1,0,5142.83,200.0,never-taker
48.9,2043.0,186.0,0,0,1360.9,200.0,never-taker
40.3,4785.0,276.0,1,0,3068.67,200.0,never-taker
37.5,6585.0,415.0,1,1,3543.13,700.0,complier
39.5,3944.0,155.0,0,0,1771.44,200.0,never-taker
43.0,2078.0,13.0,0,0,1587.22,200.0,never-taker
48.2,896.0,434.0,0,0,1827.25,700.0,complier
43.2,1271.0,223.0,1,0,1092.68,200.0,never-taker
42.5,1614.0,353.0,0,0,1245.7,700.0,complier
46.4,3081.0,335.0,0,0,1516.84,700.0000000000002,complier
42.9,12242.0,294.0,0,0,5280.51,700.0,complier
41.5,8690.0,205.0,1,1,4302.07,699.9999999999995,complier
45.7,3997.0,35.0,1,0,2802.67,200.0,never-taker
49.3,3965.0,614.0,1,1,2637.26,700.0000000000002,complier
42.8,2796.0,382.0,0,0,2254.69,700.0,complier
40.8,6826.0,254.0,0,0,3595.31,699.9999999999995,complier
37.3,3554.0,539.0,1,1,2158.37,700.0,complier
47.6,12963.0,169.0,0,0,5492.18,200.0,never-taker
39.7,2370.0,492.0,1,1,1830.21,700.0,complier
50.5,7654.0,337.0,0,0,4131.66,200.0,never-taker
42.5,5536.0,847.0,0,0,3386.92,700.0,complier
47.1,6036.0,137.0,0,0,2886.1,200.0,never-taker
41.8,8136.0,497.0,0,0,3660.04,700.0,complier
45.9,607.0,310.0,1,1,1122.33,700.0,complier
46.3,5986.0,600.0,0,0,2856.35,700.0,complier
42.7,2289.0,209.0,1,0,1828.69,200.0,never-taker
37.7,574.0,151.0,0,0,358.01,700.0,complier
38.7,3600.0,71.0,1,0,2016.9,200.0,never-taker
46.7,8809.0,279.0,1,1,4851.04,700.0,complier
50.0,10505.0,265.0,1,1,5154.66,700.0,complier
41.4,1514.0,86.0,1,0,885.33,199.9999999999999,never-taker
49.1,4882.0,128.0,0,0,2535.31,200.0,never-taker
33.8,904.0,104.0,0,0,605.87,200.0,never-taker
40.3,639.0,64.0,1,0,526.8,200.0,never-taker
40.0,1140.0,101.0,0,0,866.52,200.0,never-taker
41.6,9941.0,26.0,0,0,4747.03,200.0,never-taker
41.4,7690.0,27.0,0,0,2978.61,200.0,never-taker
41.8,2082.0,275.0,1,0,2072.5,200.0,never-taker
41.9,15167.0,56.0,1,0,7130.78,200.0,never-taker
45.3,7537.0,99.0,0,0,3646.62,200.0,never-taker
45.0,3960.0,556.0,1,1,2899.53,700.0,complier
38.8,2621.0,0.0,0,0,1547.84,200.0,never-taker
32.2,1151.0,319.0,0,0,331.27,700.0,complier
39.3,3069.0,305.0,0,0,1433.98,700.0,complier
42.1,6207.0,51.0,1,0,3383.22,200.0,never-taker
43.1,4395.0,305.0,0,0,2679.32,200.0,never-taker
42.4,2433.0,94.0,1,0,877.83,199.9999999999999,never-taker
41.3,2087.0,43.0,1,0,1808.19,200.0,never-taker
36.7,5428.0,165.0,1,0,3114.26,200.0,never-taker
48.1,7135.0,297.0,1,1,4067.84,700.0,complier
40.2,1167.0,259.0,1,0,1399.31,200.0,never-taker
38.3,2812.0,222.0,0,0,2155.81,200.0,never-taker
42.5,20305.0,140.0,1,0,8840.27,200.0,never-taker
42.2,3569.0,110.0,1,0,2436.12,200.0,never-taker
44.4,3131.0,132.0,1,0,2137.16,200.0,never-taker
40.4,4652.0,115.0,0,0,2707.64,200.0,never-taker
44.3,2320.0,246.0,1,0,1920.84,200.00000000000023,never-taker
41.0,808.0,92.0,0,0,1364.32,200.0,never-taker
38.9,5487.0,203.0,1,0,2560.64,200.0,never-taker
50.0,2610.0,218.0,0,0,1702.31,700.0,complier
36.6,2940.0,1.0,0,0,1711.52,200.0,never-taker
41.8,1316.0,135.0,1,0,1218.07,200.0,never-taker
40.4,1765.0,36.0,1,0,1179.74,200.0,never-taker
44.3,7938.0,820.0,0,0,3441.94,700.0000000000005,complier
42.3,2804.0,300.0,0,0,1859.99,699.9999999999998,complier
40.2,5097.0,15.0,0,0,2480.19,200.0,never-taker
39.6,1914.0,140.0,1,0,898.42,200.0000000000001,never-taker
41.7,2192.0,148.0,1,0,710.73,200.0,never-taker
39.2,4030.0,60.0,0,0,1629.09,200.0,never-taker
38.9,2976.0,420.0,1,1,2045.2,700.0,complier
39.2,3998.0,126.0,1,0,1886.32,199.99999999999977,never-taker
41.2,3478.0,613.0,1,1,2152.37,700.0,complier
44.0,5248.0,354.0,0,0,2842.39,700.0,complier
39.9,3773.0,219.0,1,1,2649.34,700.0000000000002,complier
40.7,2271.0,457.0,1,1,2686.58,700.0,complier
43.5,2486.0,623.0,0,0,1231.57,700.0,complier
46.6,4677.0,32.0,0,0,2374.87,200.0,never-taker
41.9,15835.0,23.0,0,0,6696.63,200.0,never-taker
42.6,1963.0,249.0,1,1,1679.19,700.0,complier
38.1,1568.0,140.0,1,0,1581.69,200.0,never-taker
35.9,788.0,731.0,0,0,518.48,700.0,complier
50.3,3148.0,208.0,1,0,1317.31,200.0,never-taker
41.8,687.0,317.0,0,0,1180.18,700.0,complier
48.3,3759.0,561.0,0,0,2372.61,700.0,complier
41.3,9029.0,439.0,0,0,4750.1,700.0,complier
38.7,6338.0,15.0,0,0,2869.52,200.0,never-taker
45.9,4898.0,180.0,1,0,3267.6,200.0,never-taker
41.4,1110.0,65.0,1,0,977.8,200.0,never-taker
42.4,2329.0,483.0,1,1,2863.01,700.0,complier
42.2,3256.0,46.0,1,0,1716.29,200.0,never-taker
48.2,2672.0,155.0,1,0,1391.24,200.0,never-taker
37.6,2500.0,92.0,1,0,1668.73,200.0,never-taker
41.8,4162.0,890.0,0,0,2463.28,700.0,complier
36.1,11206.0,479.0,1,1,5637.47,700.0,complier
45.4,4048.0,132.0,0,0,2621.75,200.0,never-taker
43.9,4400.0,404.0,1,1,3061.94,700.0,complier
43.3,1993.0,18.0,0,0,1367.24,200.0,never-taker
43.7,1399.0,582.0,1,1,1895.7,700.0,complier
45.3,3050.0,148.0,1,0,1745.86,200.0,never-taker
46.5,537.0,344.0,0,0,315.01,700.0,complier
37.6,2683.0,170.0,0,0,1145.11,200.0,never-taker
41.5,3030.0,216.0,1,0,1695.9,200.0,never-taker
45.2,1637.0,12.0,1,0,1336.56,200.0,never-taker
41.4,636.0,468.0,1,1,1801.26,700.0,complier
43.0,7918.0,33.0,0,0,3205.53,200.0,never-taker
42.9,6198.0,17.0,0,0,2953.47,200.0,never-taker
43.4,3781.0,255.0,1,1,2277.77,700.0,complier
46.9,3021.0,486.0,1,1,2337.49,699.9999999999998,complier
45.1,2111.0,147.0,0,0,932.36,200.0000000000001,never-taker
39.6,10297.0,30.0,0,0,4524.21,200.0,never-taker
47.6,8950.0,708.0,0,0,3648.3,700.0,complier
42.3,5498.0,45.0,0,0,2533.06,200.0,never-taker
39.0,12256.0,291.0,0,0,4850.1,700.0,complier
51.0,964.0,87.0,0,0,735.29,200.0,never-taker
37.8,1850.0,436.0,0,0,1346.92,700.0,complier
41.5,8055.0,508.0,1,1,5155.75,700.0,complier
47.3,2505.0,222.0,0,0,1820.86,200.0,never-taker
45.2,760.0,214.0,0,0,1122.08,200.0,never-taker
50.2,1178.0,31.0,1,0,667.64,200.0,never-taker
48.9,6857.0,27.0,0,0,3827.24,200.0,never-taker
43.4,12618.0,71.0,0,0,5553.78,200.0,never-taker
41.1,1905.0,667.0,1,1,1823.6,700.0,complier
41.9,4347.0,612.0,1,1,3798.25,700.0,complier
43.0,9182.0,94.0,0,0,4438.0,200.0,never-taker
38.2,6103.0,574.0,0,0,3004.49,700.0,complier
43.4,11678.0,16.0,0,0,5495.73,200.0,never-taker
43.1,5275.0,434.0,1,1,3469.25,700.0,complier
50.9,10014.0,134.0,1,0,4751.6,200.0,never-taker
38.0,2033.0,155.0,0,0,1955.47,200.00000000000023,never-taker
42.9,905.0,153.0,0,0,794.03,200.0,never-taker
37.7,16977.0,35.0,0,0,6794.24,200.0,never-taker
41.1,3916.0,22.0,1,0,1902.05,200.00000000000023,never-taker
39.8,2004.0,57.0,0,0,1831.55,200.0,never-taker
38.7,4050.0,264.0,1,1,3067.19,700.0,complier
38.8,1745.0,75.0,1,0,1170.61,200.0,never-taker
46.5,4229.0,124.0,1,0,3100.43,200.0,never-taker
42.1,955.0,296.0,0,0,497.13,700.0000000000001,complier
38.7,3352.0,439.0,0,0,1844.75,700.0,complier
41.5,12946.0,393.0,0,0,5746.88,700.0,complier
42.0,8996.0,205.0,0,0,4072.1,200.00000000000045,never-taker
48.4,3186.0,194.0,0,0,1580.08,200.0,never-taker
38.3,876.0,9.0,1,0,695.83,200.0,never-taker
37.0,1751.0,310.0,1,1,2124.2799999999997,699.9999999999998,complier
39.7,9571.0,654.0,1,1,4953.71,700.0,complier
46.0,2818.0,138.0,0,0,2311.71,200.0,never-taker
39.3,1910.0,447.0,1,1,2094.21,700.0,complier
45.3,6018.0,243.0,0,0,2681.07,700.0,complier
41.9,1171.0,123.0,1,0,1742.27,200.0,never-taker
42.9,1982.0,21.0,0,0,1164.64,200.0,never-taker
43.8,1663.0,21.0,1,0,1237.97,200.0,never-taker
44.6,8366.0,89.0,1,0,3646.26,200.0,never-taker
36.7,5344.0,47.0,1,0,3419.98,200.0,never-taker
40.7,18296.0,268.0,1,1,9048.32,700.0,complier
42.5,14434.0,463.0,1,1,7578.69,700.0,complier
33.1,19761.0,325.0,1,1,9029.3,700.0,complier
33.0,4857.0,343.0,0,0,2682.83,700.0,complier
41.0,630.0,180.0,0,0,134.72,700.0,complier
43.3,9794.0,634.0,1,1,5138.83,700.0,complier
40.7,937.0,565.0,0,0,534.54,700.0,complier
40.2,3100.0,418.0,0,0,1741.54,700.0,complier
48.7,3447.0,50.0,1,0,2305.56,200.0,never-taker
45.6,4527.0,228.0,0,0,2370.17,200.0,never-taker
39.4,7512.0,313.0,1,1,4704.85,700.0000000000005,complier
43.9,7843.0,481.0,1,1,4067.13,700.0,complier
41.0,12178.0,115.0,0,0,5401.87,200.0,never-taker
50.2,7486.0,48.0,1,0,3747.37,200.0,never-taker
51.2,8009.0,140.0,1,0,4175.66,200.0,never-taker
41.0,779.0,209.0,0,0,757.7,200.0,never-taker
34.6,10480.0,57.0,0,0,4648.6,200.0,never-taker
45.6,6966.0,395.0,1,1,4670.57,699.9999999999995,complier
44.3,2035.0,707.0,1,1,1931.15,700.0,complier
40.2,2623.0,260.0,1,1,2078.99,699.9999999999998,complier
42.0,3294.0,144.0,1,0,1365.5,200.0,never-taker
41.3,1397.0,218.0,1,1,1801.55,700.0,complier
45.0,1764.0,246.0,1,0,1355.83,200.0,never-taker
44.6,5097.0,61.0,0,0,2721.99,200.0,never-taker
39.7,1296.0,249.0,0,0,741.89,699.9999999999999,complier
43.6,2886.0,37.0,1,0,1715.26,200.0,never-taker
42.9,3730.0,61.0,1,0,2400.82,200.0,never-taker
48.8,815.0,307.0,0,0,822.57,200.0,never-taker
40.2,7530.0,122.0,1,0,3735.7,200.0,never-taker
40.3,2849.0,187.0,0,0,1385.42,700.0,complier
40.7,1645.0,332.0,1,1,1911.37,700.0,complier
39.3,4148.0,133.0,0,0,2785.0,200.0,never-taker
36.3,1678.0,136.0,0,0,1782.36,200.0,never-taker
47.7,10926.0,171.0,1,0,4447.14,200.0,never-taker
42.5,8098.0,10.0,0,0,4087.76,200.0,never-taker
39.0,9289.0,67.0,1,0,3963.39,199.99999999999955,never-taker
44.5,2984.0,227.0,1,1,2378.59,700.0000000000002,complier
45.2,5874.0,171.0,1,0,2575.19,200.0,never-taker
43.5,719.0,43.0,0,0,1354.92,200.0,never-taker
38.6,5114.0,62.0,1,0,2235.94,200.0,never-taker
42.4,4365.0,74.0,0,0,2322.77,200.0,never-taker
39.3,3702.0,212.0,0,0,2044.31,200.0,never-taker
39.6,1825.0,494.0,0,0,1298.56,700.0,complier
36.1,1224.0,392.0,0,0,967.91,699.9999999999999,complier
43.9,7284.0,368.0,1,1,3910.62,700.0,complier
39.5,557.0,1.0,1,0,177.79,199.99999999999997,never-taker
42.1,9844.0,640.0,0,0,4094.79,700.0,complier
39.3,3294.0,141.0,0,0,1754.32,200.0,never-taker
37.5,2019.0,170.0,0,0,1468.54,200.0,never-taker
42.2,15910.0,751.0,0,0,7146.37,700.0,complier
39.1,9139.0,640.0,0,0,4815.63,700.0,complier
40.5,1026.0,134.0,1,0,588.59,200.0,never-taker
45.8,2501.0,238.0,0,0,973.49,700.0,complier
45.7,9150.0,494.0,0,0,4400.34,700.0,complier
36.1,1738.0,529.0,1,1,1717.05,700.0,complier
37.7,4245.0,180.0,1,0,2328.82,200.0,never-taker
39.7,808.0,440.0,0,0,1121.1,700.0,complier
43.0,5573.0,269.0,1,1,2724.1400000000003,700.0000000000002,complier
44.9,11965.0,380.0,0,0,5407.28,700.0,complier
38.1,1217.0,271.0,0,0,1832.82,200.0,never-taker
40.4,1564.0,482.0,1,1,2246.2200000000003,700.0000000000002,complier
41.9,4388.0,407.0,0,0,2993.22,700.0,complier
41.8,739.0,187.0,0,0,755.05,200.0,never-taker
45.1,9101.0,424.0,1,1,5135.77,700.0,complier
46.2,748.0,140.0,0,0,565.56,200.0,never-taker
44.0,2554.0,53.0,1,0,1967.77,200.0,never-taker
40.8,5997.0,165.0,1,0,3035.12,200.0,never-taker
39.0,5695.0,75.0,0,0,3436.86,200.0,never-taker
44.3,1020.0,32.0,1,0,685.9,200.0,never-taker
37.5,6475.0,159.0,0,0,2440.61,700.0,complier
56.2,11377.0,197.0,1,0,5409.24,200.0,never-taker
41.1,1794.0,75.0,0,0,1727.97,200.0,never-taker
35.7,4749.0,132.0,0,0,2684.81,200.0,never-taker
42.7,5657.0,366.0,1,1,3245.4,700.0,complier
45.4,12612.0,176.0,0,0,5187.99,200.0,never-taker
37.4,2964.0,169.0,1,0,2060.06,200.0,never-taker
40.5,571.0,827.0,0,0,214.76,700.0,complier
41.0,7432.0,177.0,1,0,3891.2,200.0,never-taker
33.4,4556.0,378.0,1,1,2815.6,700.0,complier
49.7,17956.0,67.0,0,0,7999.98,200.0,never-taker
44.8,8562.0,217.0,1,0,3813.2,200.0,never-taker
40.5,962.0,353.0,0,0,962.61,700.0000000000001,complier
37.3,2248.0,343.0,1,1,2424.4300000000003,700.0000000000002,complier
45.6,4719.0,813.0,0,0,2796.08,700.0,complier
40.2,12276.0,510.0,0,0,5305.99,700.0,complier
42.2,3582.0,424.0,1,1,2871.05,700.0,complier
43.5,1567.0,302.0,0,0,814.38,700.0000000000001,complier
46.6,1243.0,547.0,1,1,1619.06,700.0,complier
40.4,2839.0,44.0,0,0,2167.75,200.0,never-taker
34.6,9608.0,715.0,1,1,5330.4,700.0,complier
44.1,2581.0,369.0,1,1,2544.3900000000003,700.0000000000002,complier
39.4,7811.0,235.0,1,0,4380.02,200.0,never-taker
44.0,12822.0,3.0,1,0,6116.43,200.0,never-taker
35.3,2257.0,119.0,0,0,1346.83,200.0,never-taker
35.8,3741.0,600.0,0,0,1490.95,699.9999999999998,complier
35.6,3535.0,491.0,1,1,3025.86,700.0,complier
41.9,3897.0,15.0,0,0,2375.62,200.0,never-taker
38.9,2068.0,196.0,0,0,1516.75,200.0,never-taker
41.0,1644.0,510.0,1,1,2211.7,699.9999999999998,complier
42.9,13250.0,134.0,0,0,5620.67,200.0,never-taker
44.2,4573.0,317.0,0,0,2903.7,200.0,never-taker
43.1,22009.0,176.0,1,0,9684.24,200.0,never-taker
37.8,15360.0,452.0,1,1,7376.38,700.0,complier
40.1,505.0,102.0,0,0,765.51,200.0,never-taker
39.9,9259.0,15.0,0,0,4089.0,200.0,never-taker
40.8,11154.0,266.0,0,0,5755.43,200.0,never-taker
48.1,14465.0,72.0,1,0,6369.91,200.0,never-taker
46.8,1064.0,280.0,0,0,755.92,700.0000000000001,complier
44.3,1441.0,113.0,1,0,1043.39,200.0,never-taker
35.9,14025.0,249.0,1,0,6296.13,200.0,never-taker
40.8,3685.0,223.0,0,0,2552.11,200.0,never-taker
39.5,3756.0,246.0,1,1,2062.62,700.0,complier
46.7,2904.0,85.0,1,0,2364.82,200.0,never-taker
41.0,1575.0,4.0,0,0,609.55,200.0,never-taker
45.4,4423.0,324.0,0,0,2289.81,700.0,complier
41.9,850.0,187.0,0,0,670.92,700.0000000000001,complier
36.1,4231.0,146.0,1,0,1850.59,200.00000000000023,never-taker
39.5,10398.0,607.0,0,0,5049.34,700.0,complier
46.8,1622.0,535.0,0,0,1459.23,700.0,complier
42.1,2659.0,274.0,0,0,1620.68,700.0000000000002,complier
45.3,1895.0,651.0,1,1,1831.85,700.0,complier
45.7,1782.0,344.0,0,0,1580.87,700.0,complier
46.3,5857.0,326.0,0,0,2658.54,700.0,complier
43.4,9893.0,158.0,1,0,4144.12,200.0,never-taker
47.0,4261.0,272.0,0,0,2944.63,200.0,never-taker
42.1,3361.0,73.0,1,0,1548.35,200.0,never-taker
48.2,573.0,591.0,1,1,1464.67,700.0000000000001,complier
42.7,2991.0,282.0,0,0,2055.79,700.0,complier
46.8,18053.0,651.0,0,0,8306.51,700.0,complier
42.1,617.0,261.0,1,1,1517.35,699.9999999999999,complier
38.8,940.0,596.0,0,0,877.22,700.0,complier
40.7,4681.0,254.0,0,0,2700.12,200.0,never-taker
47.6,15584.0,27.0,0,0,6692.18,200.0,never-taker
42.0,1814.0,11.0,0,0,1168.41,200.0,never-taker
39.7,14741.0,847.0,0,0,6073.82,700.0,complier
46.4,4380.0,422.0,1,1,3182.67,700.0,complier
46.8,6817.0,369.0,0,0,3343.87,700.0,complier
48.8,13291.0,689.0,0,0,6270.64,700.0,complier
42.8,6817.0,530.0,0,0,2737.1,700.0,complier
40.2,5826.0,275.0,1,0,3177.87,200.0,never-taker
39.9,6540.0,371.0,0,0,3581.18,700.0000000000005,complier
42.6,5865.0,84.0,1,0,3194.62,200.0,never-taker
37.4,3747.0,532.0,1,1,3355.61,700.0,complier
34.0,8351.0,757.0,1,1,4360.610000000001,700.0000000000005,complier
42.5,9954.0,401.0,1,1,5338.34,700.0,complier
48.3,735.0,234.0,0,0,218.06,200.0,never-taker
44.5,1733.0,534.0,0,0,726.02,700.0,complier
44.1,12848.0,181.0,0,0,6396.99,200.0,never-taker
37.7,10698.0,93.0,0,0,5054.59,200.0,never-taker
48.6,1462.0,50.0,0,0,1397.65,200.0,never-taker
48.8,5580.0,44.0,0,0,3008.84,200.0,never-taker
35.9,6210.0,76.0,1,0,2620.49,200.0,never-taker
46.5,1977.0,233.0,0,0,1434.96,700.0,complier
42.2,14704.0,159.0,0,0,6289.23,200.0,never-taker
36.5,2710.0,352.0,1,1,2430.92,700.0,complier
42.8,921.0,36.0,0,0,534.11,200.0,never-taker
45.7,725.0,85.0,0,0,899.1,199.9999999999999,never-taker
34.6,1314.0,102.0,0,0,1400.91,200.0,never-taker
38.5,1715.0,431.0,1,1,2475.6800000000003,700.0000000000002,complier
52.7,4262.0,8.0,1,0,2742.5,200.0,never-taker
45.0,13870.0,341.0,1,1,6895.77,700.0,complier
41.9,4495.0,72.0,1,0,2388.26,200.0,never-taker
40.2,5923.0,210.0,0,0,2687.2,700.0,complier
42.6,4043.0,182.0,1,0,2707.47,200.0,never-taker
37.4,1638.0,210.0,1,1,1265.37,699.9999999999999,complier
46.0,9741.0,114.0,1,0,4522.32,200.0,never-taker
39.1,4719.0,362.0,1,1,3184.93,700.0,complier
39.0,2056.0,194.0,0,0,1529.79,200.0,never-taker
42.1,929.0,71.0,1,0,1565.19,200.0,never-taker
42.5,1280.0,378.0,1,1,2392.0699999999997,699.9999999999998,complier
36.5,5618.0,745.0,0,0,2389.37,700.0,complier
44.7,4163.0,263.0,0,0,2364.13,200.0,never-taker
44.9,1100.0,92.0,0,0,779.5,200.0,never-taker
48.0,5017.0,249.0,0,0,2637.08,700.0,complier
40.3,3768.0,525.0,1,1,2989.39,700.0,complier
41.7,5464.0,367.0,1,1,3420.18,700.0,complier
49.1,6001.0,79.0,1,0,3375.71,200.0,never-taker
40.9,625.0,13.0,1,0,865.63,200.0000000000001,never-taker
42.6,3842.0,339.0,1,1,2596.92,700.0,complier
44.8,3465.0,273.0,1,1,2124.27,700.0,complier
39.9,4267.0,92.0,1,0,1836.72,200.0,never-taker
48.4,6044.0,453.0,0,0,3031.82,700.0,complier
44.9,4841.0,118.0,1,0,2711.82,200.0,never-taker
38.5,1372.0,23.0,0,0,792.75,200.0,never-taker
45.1,8076.0,565.0,0,0,4190.74,700.0,complier
45.7,12578.0,626.0,1,1,6522.99,700.0,complier
48.7,13795.0,94.0,1,0,6509.65,200.0,never-taker
41.4,722.0,38.0,1,0,686.72,200.0,never-taker
40.7,7061.0,472.0,1,1,4051.0,700.0,complier
42.2,6595.0,260.0,1,0,3262.05,200.0,never-taker
38.3,9623.0,97.0,0,0,4855.18,200.0,never-taker
34.5,832.0,259.0,1,1,1730.99,700.0,complier
43.0,727.0,159.0,1,0,1338.13,200.0,never-taker
47.3,4524.0,163.0,1,0,2020.46,200.0,never-taker
39.5,3604.0,21.0,0,0,2363.03,200.0,never-taker
44.8,5210.0,604.0,0,0,2771.39,700.0,complier
45.9,3716.0,24.0,1,0,1601.59,200.0,never-taker
42.9,3006.0,626.0,1,1,2544.73,700.0,complier
41.7,6124.0,50.0,0,0,3354.44,200.0,never-taker
40.8,6288.0,193.0,0,0,2514.92,700.0,complier
45.8,890.0,67.0,1,0,901.46,200.0,never-taker
37.0,11109.0,202.0,0,0,5005.76,200.0,never-taker
42.6,9673.0,473.0,0,0,4067.52,700.0000000000005,complier
37.5,3127.0,188.0,0,0,2525.81,200.0,never-taker
42.0,4744.0,412.0,1,1,3807.82,700.0,complier
40.8,13323.0,150.0,0,0,6123.23,200.0,never-taker
40.3,6109.0,134.0,1,0,3202.83,200.0,never-taker
42.4,3023.0,449.0,0,0,1838.61,699.9999999999998,complier
47.5,919.0,368.0,1,0,1746.07,200.0,never-taker
39.1,1061.0,703.0,0,0,890.01,700.0,complier
43.0,3433.0,325.0,1,1,2319.21,700.0,complier
40.9,5525.0,91.0,1,0,2738.3,200.0,never-taker
39.0,8922.0,220.0,0,0,4318.73,200.0,never-taker
43.1,810.0,190.0,1,0,864.45,200.0,never-taker
51.9,11686.0,854.0,0,0,5752.94,700.0,complier
48.0,1923.0,116.0,0,0,1746.45,200.0,never-taker
44.0,7603.0,109.0,0,0,4320.05,200.0,never-taker
42.2,5837.0,255.0,0,0,3523.58,200.0,never-taker
43.7,13208.0,233.0,1,0,6404.25,200.0,never-taker
39.3,1907.0,471.0,1,1,1992.74,700.0,complier
41.0,3735.0,100.0,1,0,2410.12,200.0,never-taker
41.7,3620.0,0.0,0,0,1867.69,200.0,never-taker
43.9,682.0,46.0,1,0,501.04,199.99999999999994,never-taker
39.0,7536.0,630.0,1,1,4080.26,700.0,complier
42.2,5524.0,124.0,0,0,3023.4,200.0,never-taker
45.2,682.0,42.0,1,0,424.29,199.99999999999994,never-taker
48.5,609.0,739.0,1,1,1562.74,700.0,complier
40.4,855.0,226.0,1,0,797.08,200.0,never-taker
37.8,1524.0,386.0,1,1,1644.2,700.0,complier
42.3,3572.0,176.0,0,0,2211.38,200.0,never-taker
40.0,774.0,313.0,0,0,785.59,700.0000000000001,complier
47.7,2101.0,85.0,1,0,1396.85,200.0,never-taker
44.0,527.0,367.0,0,0,807.96,700.0,complier
43.5,1218.0,324.0,1,1,1803.87,700.0,complier
42.1,13010.0,522.0,0,0,6021.36,700.0,complier
42.7,11465.0,193.0,1,0,5004.16,200.0,never-taker
44.7,12946.0,188.0,0,0,5636.89,200.0,never-taker
41.1,13023.0,524.0,0,0,5557.45,700.0,complier
46.2,4675.0,156.0,1,0,2588.42,200.0,never-taker
39.7,2000.0,189.0,1,1,1879.94,700.0,complier
46.7,1546.0,379.0,0,0,902.74,700.0,complier
47.3,1727.0,32.0,0,0,1745.53,200.0,never-taker
39.9,5973.0,308.0,0,0,2313.12,700.0,complier
38.8,1793.0,258.0,0,0,1242.92,700.0,complier
38.7,13230.0,379.0,0,0,5146.38,700.0,complier
44.4,8522.0,582.0,0,0,4041.78,700.0000000000005,complier
46.4,18562.0,537.0,0,0,8006.56,700.0000000000009,complier
